x,y,pixel_speed,real_speed
1119,-5,19.72308292331602,56.65
1659,978,92.17917335276988,56.65
1577,842,77.89736837660179,53.74
1543,776,72.94518489934754,53.74
1511,719,67.11929677819934,53.74
1482,664,61.773780845922005,53.74
1450,614,58.180752831155424,53.74
1428,565,55.072679252057455,53.74
1403,521,51.0,53.74
1375,479,47.885279575251516,53.74
1354,438,45.65084884205331,53.74
1337,401,42.05948168962618,53.74
1320,366,40.70626487409524,53.74
1299,332,38.948684188300895,53.74
1287,301,36.235341863986875,53.74
1268,269,34.0,53.74
1246,241,32.64965543462902,53.74
1240,213,30.886890422961002,53.74
1222,186,29.5296461204668,53.74
1205,164,27.784887978899608,53.74
1192,139,26.419689627245813,53.74
1180,117,25.942243542145693,53.74
1171,97,24.186773244895647,53.74
1157,76,22.825424421026653,53.74
1138,39,21.02379604162864,53.74
1117,23,19.235384061671343,53.74
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
880,926,76.94153624668537,52.13
919,870,70.8590149522275,52.13
914,805,65.76473218982953,52.13
900,745,60.67124524847005,52.13
904,689,56.568542494923804,52.13
897,638,53.75872022286245,52.13
885,588,49.64876634922564,52.13
870,542,46.52956049652737,52.13
862,499,43.56604182158393,52.13
867,461,40.44749683231337,52.13
854,422,38.47076812334269,52.13
850,385,36.49657518178932,52.13
842,351,34.36568055487916,52.13
834,318,33.24154027718932,52.13
829,289,31.25699921617557,52.13
831,256,29.274562336608895,52.13
820,231,28.284271247461902,52.13
818,204,25.317977802344327,52.13
816,198,25.317977802344327,52.13
815,157,23.194827009486403,52.13
814,134,22.20360331117452,52.13
799,111,22.090722034374522,52.13
796,90,22.20360331117452,52.13
799,90,21.095023109728988,52.13
798,73,20.223748416156685,52.13
791,51,19.1049731745428,52.13
792,33,18.110770276274835,52.13
794,15,17.11724276862369,52.13
788,-1,17.11724276862369,52.13
825,66,16.278820596099706,52.13
1810,973,92.91393867445294,53.74
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1722,892,85.70297544426332,49.06
1728,839,79.88116173416608,49.06
1686,780,74.06078584514209,49.06
1647,723,68.24221567329127,49.06
1610,670,63.245553203367585,49.06
1574,621,59.64059020499378,49.06
1543,575,56.0357029044876,49.06
1514,530,53.25410782277739,49.06
1459,450,46.87216658103186,49.06
882,883,69.72087205421343,50.51
1434,413,44.10215414239989,49.06
881,820,63.63961030678928,50.51
1411,379,41.88078318274385,49.06
858,762,60.67124524847005,50.51
1391,346,39.11521443121589,49.06
860,706,56.568542494923804,50.51
1368,314,36.89173349139343,49.06
856,655,51.62363799656123,50.51
1348,285,34.66987164671943,49.06
851,606,48.507731342539614,50.51
1332,257,33.28663395418648,49.06
841,563,45.5411901469428,50.51
1315,230,31.906112267087632,49.06
839,520,42.2965719651132,50.51
1300,203,29.68164415931166,49.06
825,481,40.44749683231337,50.51
1282,180,29.154759474226502,49.06
827,444,37.33630940518894,50.51
1272,157,26.92582403567252,49.06
821,408,36.22154055254967,50.51
1256,135,25.238858928247925,49.06
822,373,34.23448553724738,50.51
1243,114,24.698178070456937,49.06
809,340,33.24154027718932,50.51
1227,95,23.853720883753127,49.06
806,310,31.25699921617557,50.51
1218,76,23.323807579381203,49.06
793,281,30.265491900843113,50.51
802,282,29.154759474226502,50.51
1209,55,23.323807579381203,49.06
799,251,28.284271247461902,50.51
795,251,28.284271247461902,50.51
1198,36,21.95449840010015,49.06
794,225,26.1725046566048,50.51
1184,19,21.095023109728988,49.06
791,201,24.331050121192877,50.51
1139,22,19.235384061671343,49.06
1193,2,19.72308292331602,49.06
790,180,24.186773244895647,50.51
784,156,22.20360331117452,50.51
1126,67,16.64331697709324,49.06
776,134,22.20360331117452,50.51
1749,998,87.13208364316786,49.06
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
1644,932,78.89233169326408,48.89
775,93,20.09975124224178,50.51
1654,875,74.09453421137081,48.89
769,74,19.1049731745428,50.51
1619,817,69.1158447825099,48.89
767,56,18.110770276274835,50.51
1583,762,64.1404708432983,48.89
767,38,17.26267650163207,50.51
1551,712,61.05735008989499,48.89
765,21,16.1245154965971,50.51
1522,663,56.60388679233962,48.89
761,-20,27.65863337187866,50.51
1467,574,50.24937810560445,48.89
1446,531,47.50789408087881,48.89
226,735,68.6804193347711,59.57
240,675,63.60031446463138,59.57
1401,459,41.677331968349414,48.89
257,620,58.52349955359813,59.57
1381,422,40.311288741492746,48.89
273,568,54.120236510939236,59.57
408,503,49.24428900898052,59.57
1363,388,38.07886552931954,48.89
817,426,27.0,50.51
1343,359,35.84689665786984,48.89
1327,326,34.48187929913333,48.89
711,345,41.048751503547585,50.51
1312,296,33.61547262794322,48.89
1296,269,30.886890422961002,48.89
337,351,39.56008088970496,59.57
1281,245,29.5296461204668,48.89
350,315,37.36308338453881,59.57
1269,220,27.784887978899608,48.89
357,280,35.4400902933387,59.57
921,985,84.8528137423857,50.51
1252,195,26.419689627245813,48.89
368,248,33.52610922848042,59.57
912,966,78.91767862779544,50.51
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
850,883,71.84705978674423,48.83
1225,156,24.186773244895647,48.89
384,188,30.083217912982647,59.57
894,829,66.75327707311455,48.83
1214,130,24.186773244895647,48.89
392,161,28.160255680657446,59.57
884,767,61.66036003787198,48.83
400,134,26.92582403567252,59.57
874,710,57.706152185014034,48.83
1194,90,22.825424421026653,48.89
406,110,25.96150997149434,59.57
866,657,53.75872022286245,48.83
1158,71,21.470910553583888,48.89
415,85,24.041630560342615,59.57
860,608,50.48762224545735,48.83
419,62,24.041630560342615,59.57
854,561,47.38143096192854,48.83
428,39,22.80350850198276,59.57
847,518,43.41658669218482,48.83
431,19,21.587033144922902,59.57
841,476,41.43669871020132,48.83
439,-4,21.840329667841555,59.57
1124,66,16.64331697709324,48.89
835,437,39.45883931389772,48.83
450,-29,37.64306044943742,59.57
1124,52,18.867962264113206,48.89
830,402,36.345563690772494,48.83
826,368,35.35533905932738,48.83
820,335,33.37663853655727,48.83
816,304,31.25699921617557,48.83
811,273,30.265491900843113,48.83
809,244,29.274562336608895,48.83
804,217,27.294688127912362,48.83
801,192,25.317977802344327,48.83
797,167,23.194827009486403,48.83
792,123,22.20360331117452,48.83
787,103,21.213203435596427,48.83
784,82,21.213203435596427,48.83
1618,659,71.28113354878694,56.01
784,62,20.09975124224178,48.83
1577,605,66.85057965343307,56.01
781,45,19.1049731745428,48.83
1546,552,61.85466837676846,56.01
780,26,18.24828759089466,48.83
1507,505,58.249463516842795,56.01
775,8,17.11724276862369,48.83
1482,461,53.823786563191554,56.01
775,-4,16.1245154965971,48.83
1375,305,42.43819034784589,56.01
1355,272,39.66106403010388,56.01
1333,240,36.89173349139343,56.01
1318,210,35.22782990761707,56.01
1298,184,33.015148038438355,56.01
1278,158,31.622776601683793,56.01
1263,132,29.206163733020468,56.01
1247,110,28.600699292150182,56.01
1231,87,27.459060435491963,56.01
1283,64,26.40075756488817,56.01
1202,42,25.553864678361276,56.01
1192,22,24.698178070456937,56.01
1181,0,24.186773244895647,56.01
1122,69,18.35755975068582,56.01
1802,975,94.03190947758107,56.01
1677,781,74.33034373659252,51.12
1605,671,64.89992295835181,51.12
1570,620,60.4648658313239,51.12
1539,572,57.688820407423826,51.12
1510,528,54.08326913195984,51.12
1480,487,50.47771785649585,51.12
1455,447,46.87216658103186,51.12
1429,410,44.654227123532216,51.12
1408,373,41.88078318274385,51.12
904,944,76.6550715869472,48.83
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
850,865,70.71067811865476,49.16
1368,309,38.27531841800928,51.12
891,810,64.77653896280658,49.16
1346,278,36.359317925395686,51.12
881,749,61.5223536610881,49.16
1329,249,34.132096331752024,51.12
874,694,56.568542494923804,49.16
1313,220,31.906112267087632,51.12
864,643,52.61178575186362,49.16
1294,195,30.528675044947494,51.12
860,595,49.49747468305833,49.16
1284,170,28.844410203711913,51.12
851,548,46.52956049652737,49.16
1273,149,27.459060435491963,51.12
846,506,43.41658669218482,49.16
1252,126,26.076809620810597,51.12
846,466,41.43669871020132,49.16
1240,105,26.076809620810597,51.12
840,428,38.47076812334269,49.16
1226,82,25.553864678361276,51.12
835,393,36.345563690772494,49.16
1214,62,24.186773244895647,51.12
832,358,34.36568055487916,49.16
1200,42,23.706539182259394,51.12
829,325,33.24154027718932,49.16
1191,22,21.95449840010015,51.12
821,294,31.25699921617557,49.16
1006,139,19.026297590440446,51.12
877,191,28.861739379323623,49.16
807,209,27.294688127912362,49.16
803,185,25.317977802344327,49.16
800,161,24.331050121192877,49.16
794,138,22.360679774997898,49.16
796,138,22.360679774997898,49.16
794,117,22.360679774997898,49.16
788,96,21.213203435596427,49.16
789,70,26.30589287593181,49.16
782,51,25.495097567963924,49.16
771,24,31.32091952673165,49.16
784,2,22.360679774997898,49.16
779,-39,51.24451190127583,49.16
955,229,27.202941017470888,49.16
925,136,24.041630560342615,49.16
917,113,22.80350850198276,49.16
116,979,81.9084855189009,59.57
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
78,897,75.28612089887484,51.92
157,845,70.21395872616783,51.92
177,784,64.8459713474939,51.92
195,726,59.77457653551382,51.92
212,674,55.65968020030299,51.92
229,622,53.45091205957107,51.92
244,576,49.33558553417604,51.92
257,532,46.84015371452148,51.92
270,491,43.965895873961216,51.92
284,451,40.80441152620633,51.92
294,416,38.600518131237564,51.92
303,379,36.40054944640259,51.92
313,347,34.20526275297414,51.92
322,314,32.28002478313795,51.92
334,286,31.32091952673165,51.92
340,256,30.083217912982647,51.92
348,235,22.847319317591726,51.92
354,205,25.96150997149434,51.92
362,179,25.96150997149434,51.92
370,156,23.769728648009426,51.92
374,133,23.769728648009426,51.92
381,111,22.80350850198276,51.92
385,90,21.840329667841555,51.92
393,71,20.615528128088304,51.92
394,50,20.615528128088304,51.92
401,32,19.6468827043885,51.92
404,12,19.6468827043885,51.92
405,13,19.6468827043885,51.92
414,-6,18.681541692269406,51.92
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
891,940,84.8528137423857,58.33
930,875,77.92945527847606,58.33
920,804,72.83543093852057,58.33
904,738,66.91038783328041,58.33
890,677,61.66036003787198,58.33
888,621,57.706152185014034,58.33
880,569,52.61178575186362,58.33
875,521,48.662100242385755,58.33
874,474,45.5411901469428,58.33
861,432,43.56604182158393,58.33
865,392,40.44749683231337,58.33
855,353,39.319206502675,58.33
846,317,36.345563690772494,58.33
844,283,34.23448553724738,58.33
832,251,32.38826948140329,58.33
831,220,30.265491900843113,58.33
823,191,28.284271247461902,58.33
822,165,27.16615541441225,58.33
822,139,26.30589287593181,58.33
816,114,25.179356624028344,58.33
813,91,23.194827009486403,58.33
810,68,22.20360331117452,58.33
804,48,21.213203435596427,58.33
802,28,19.235384061671343,58.33
800,6,22.20360331117452,58.33
798,-6,17.26267650163207,58.33
917,958,78.08969202141856,58.33
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
860,881,71.84705978674423,53.55
904,823,66.75327707311455,53.55
873,762,61.66036003787198,53.55
883,704,57.706152185014034,53.55
857,557,47.51841748206689,53.55
844,514,43.41658669218482,53.55
832,473,41.43669871020132,53.55
829,435,39.45883931389772,53.55
818,397,37.48332962798263,53.55
822,363,35.510561809129406,53.55
820,364,36.345563690772494,53.55
814,329,34.36568055487916,53.55
805,297,32.38826948140329,53.55
803,266,30.265491900843113,53.55
802,238,29.274562336608895,53.55
794,208,27.294688127912362,53.55
796,211,27.459060435491963,53.55
791,186,25.317977802344327,53.55
783,161,24.331050121192877,53.55
786,138,24.186773244895647,53.55
775,116,23.194827009486403,53.55
774,96,22.20360331117452,53.55
771,73,21.095023109728988,53.55
765,55,20.223748416156685,53.55
766,35,18.24828759089466,53.55
824,71,16.278820596099706,53.55
760,-33,49.01020301937138,53.55
172,866,70.8801805866774,51.92
1779,727,77.20103626247513,51.12
1304,155,27.459060435491963,51.12
1260,90,25.553864678361276,51.12
1741,984,96.56603957913983,51.12
1695,923,88.83692925805124,51.12
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
1604,840,81.6333265278342,54.23
